cycle,parsed_valid,parsed_type,order_ref,side,shares,price,timestamp,stock_symbol,match_id
8418,1,0x5,0x29797a65a9383730,0x1,0x3f9,0x1ccf6,0xd6d6e2dfcfba,0x5a57572020202020,0x4bb5a2209d079e06
8454,1,0x0,0xd2ebe583bf0d1d33,0x0,0x6341e,0x880f7,,,
8463,1,0x2,0x5dbc5f10efd01d1f,,,,,,
8486,1,0x1,0x99c40d4526535cc8,,0xbf1ca,,,,
8516,1,0x3,0x646bc8b14c2713a7,,0x31db5,,0xd1bc3c47585d,,0x21fee152542ef268
8556,1,0x5,0xb0d8b11e1ee0843d,0x0,0xac9,0x270cf,0xabd75cce8cb5,0x4744582020202020,0x4a7ae3f1abb170f7
8583,1,0x4,0x6a5e4abeb4a8893b,,0x1de61,0xb2e1,,,
8619,1,0x0,0xe63d5eaf5055edaf,0x1,0xa1ab1,0x3de1f,,,
8628,1,0x2,0xbf45af9712e43356,,,,,,
8651,1,0x1,0x5fa6cd9f94242715,,0x64c24,,,,
8691,1,0x5,0x9e0d192d35a78b8a,0x0,0x152c,0x7af07,0x284c21d318bc,0x5043484c44202020,0x58d8d00be2cf21e5
8718,1,0x4,0x9fbea945cfa0d9e1,,0x3fd0,0x470c9,,,
8748,1,0x3,0xf09ee834da29cc83,,0x51b,,0x73a9a5f94b3f,,0x28a59c407b7aa369
8784,1,0x0,0xd2f44f942c2fbb8c,0x0,0x9f1fa,0x2928c,,,
8793,1,0x2,0xa6664be8aa56d25f,,,,,,
8816,1,0x1,0x93dfb412ec09c60b,,0xbedcc,,,,
8856,1,0x5,0x6a3a486da2322454,0x1,0xf43,0xac084,0x40416a8ffee3,0x4f554b4553552020,0x7d2ec6653cf7d9d0
8886,1,0x3,0x2055f819a54e3f24,,0xe9ab2,,0xce1b409c8efe,,0x4bba426e1e92b231
8913,1,0x4,0xc10956503b2b822e,,0xb68f9,0x45070,,,
8949,1,0x0,0xb8b0e15aa4a0891e,0x0,0x6546a,0xbc2d8,,,
8958,1,0x2,0x9bf323f77489afbd,,,,,,
8985,1,0x4,0x84579f856a8916e7,,0x4f81,0x15588,,,
9008,1,0x1,0xef44eb43fba0661b,,0x1226a,,,,
9038,1,0x3,0xeb4bbb736d8055fe,,0xf238b,,0x574e7f4043e9,,0x23be96e0b6a66373
9078,1,0x5,0xcb4625a9ca41ce66,0x1,0x54c,0xa6d57,0xf1e2bc2462ce,0x4654492020202020,0x188ff5982aa558ff
9114,1,0x0,0xa1d476380d762452,0x1,0x13722,0x57f91,,,
9123,1,0x2,0x2110b5bc592c995b,,,,,,
9150,1,0x4,0x98773c1703d08eea,,0x62bed,0x4f3ff,,,
9173,1,0x1,0x76abcbb6469a9fac,,0x618b5,,,,
9213,1,0x5,0x4d2616b0f66dfedf,0x1,0xaa,0x3970b,0x1a725bd592ef,0x54474f504c4d2020,0xf28c1b0af13443b0
9243,1,0x3,0xdfe0df8b8f9ab3fb,,0xd80d4,,0x1236fe7d1af9,,0xff2ad089eddc8a4c
9279,1,0x0,0x19e9d1f197dc340b,0x0,0xbcd5,0x70d7d,,,
9288,1,0x2,0x529db8e91c0e72a8,,,,,,
9315,1,0x4,0x315b733e108d1473,,0xbe745,0x5f989,,,
9345,1,0x3,0x77b1af14acb784f9,,0x683d2,,0x8eae6b638e43,,0x8906ae4d320caf77
9368,1,0x1,0xb4a321b1500b68b1,,0x90d2e,,,,
9408,1,0x5,0x7ff25615f8428556,0x0,0x73c,0x6f556,0xaa208814cb0b,0x4956572020202020,0xcfa00010649cfde5
9444,1,0x0,0xa10a208e92cac826,0x1,0x403d4,0xa3740,,,
9453,1,0x2,0xdd588fd9d2918bdd,,,,,,
9480,1,0x4,0x6e0d212f11574fa2,,0xafcbb,0x1f0e6,,,
9510,1,0x3,0x631482a88f18ba8e,,0xe2059,,0xd5e299c12f54,,0x4091bac567576734
9550,1,0x5,0x5a82c0498c347f05,0x1,0x26f6,0xc2817,0xf5e9edf1328d,0x4649425349572020,0xb5b7243b70caa112
9573,1,0x1,0x136c8304fb726dd1,,0x2d7e0,,,,
9609,1,0x0,0x86b121761123ccad,0x1,0x1c7aa,0xdf4ff,,,
9618,1,0x2,0x474ea4bfba10f17b,,,,,,
9645,1,0x4,0xcf85742a9fc49478,,0x4209c,0x73f11,,,
9685,1,0x5,0xd7fc02af8280bde6,0x0,0x1afe,0x8bd92,0x559e1bda8726,0x4743434b20202020,0xc092931a44d123bf
9708,1,0x1,0x2313aecaf7d2429d,,0x1f131,,,,
9738,1,0x3,0xca15b851fde3000f,,0x373e5,,0xef743370f557,,0xf84473aaa069f11e
9774,1,0x0,0x5e8bffcde92537ca,0x0,0x2a1f0,0x9d2a2,,,
9783,1,0x2,0x5527d127eb988d69,,,,,,
9810,1,0x4,0x7c3ef8f314fe8ac0,,0x4be57,0x1f8a1,,,
9850,1,0x5,0x2994ae3955bde8ff,0x0,0x158d,0xafd16,0x19169f86ebe0,0x575a542020202020,0xe10807ad0bebacb1
9880,1,0x3,0xef0f7ad611fece41,,0x63c8a,,0x50f94329947c,,0xd4a6e743b74b2e9a
9903,1,0x1,0x7913fbd8fcacedd5,,0xd38ae,,,,
9939,1,0x0,0x3bc5f1d3bb6449f1,0x0,0x383b7,0xede0a,,,
9948,1,0x2,0x49798cc90734432,,,,,,
9978,1,0x3,0xe8cdb9023264b916,,0x3f7db,,0xf33fe4672d63,,0x4481f8db9d792297
10001,1,0x1,0xe4a0e04655f19f5f,,0x358b0,,,,
10028,1,0x4,0xa8f17387b9d1b880,,0xd7d5f,0x5b9e8,,,
10068,1,0x5,0x7417027edbf12548,0x0,0x1e72,0x83f0,0xa784ff41c37f,0x4c5a535843202020,0x68669f27e2268c1e
10104,1,0x0,0xf41dabc7f3e4303d,0x0,0x51d5,0xce782,,,
10113,1,0x2,0xa7a431955ecb3a45,,,,,,
10143,1,0x3,0xd6f17eeceb0d09e8,,0x1318d,,0x8a647298eb3,,0x791d1cef1c687cd
10166,1,0x1,0xf8a12090384a652,,0xfdd8,,,,
10206,1,0x5,0xab97084e7c1720cd,0x0,0x224c,0xc5f57,0xe6687e9c0b5b,0x58445a4620202020,0xbbfbf0a9c14d97e
10233,1,0x4,0x78b7560155377e6f,,0x12fbf,0x6966,,,
10269,1,0x0,0x960184216934f789,0x0,0x45b1,0x87268,,,
10278,1,0x2,0x3a481e5180eb405,,,,,,
10308,1,0x3,0x80af78e007c81990,,0x97d2b,,0x9db6abea6008,,0x427c8932c396d88b
10335,1,0x4,0x99adc5130051f6f4,,0x83e97,0x12b80,,,
10358,1,0x1,0x3df016c59a4abc96,,0x8774f,,,,
10398,1,0x5,0xc466a5241a94bd78,0x1,0x1d95,0x4c861,0x3fe02d8aa94b,0x4447494d49422020,0x63d89ada2bf8dd0
10434,1,0x0,0xae6cbe38d5cdac42,0x1,0x22fa1,0x6b11c,,,
10443,1,0x2,0x1fa70ccc685b3719,,,,,,
10473,1,0x3,0x9776add5cd26a166,,0x8288,,0x5c808c87d955,,0xd3607b1b400a9d1d
10500,1,0x4,0x9b459a3b3923413,,0x95aeb,0x60325,,,
10540,1,0x5,0xf0a633a4db8b3a9e,0x0,0x55e,0x1190f,0x3ebe0960e89b,0x4d524f53464b2020,0xad07c1fe3d4db9ec
10563,1,0x1,0xa54da96706a56776,,0x1d508,,,,
10599,1,0x0,0x152f247cd9c25a4a,0x0,0xa714c,0xe5158,,,
10608,1,0x2,0x84cc89bbe385a048,,,,,,
10638,1,0x3,0x6d7bf004c2adc876,,0x33e4,,0x2044398aed46,,0x5f94113593bc7d1e
10678,1,0x5,0xe732fc4b45ed7b1d,0x1,0x515,0x4c95a,0xf3a86744bf45,0x4152544155202020,0xfbc71f335702114
10701,1,0x1,0xe63dc0852e4566a,,0xe5ae7,,,,
10728,1,0x4,0x663f7febfed37578,,0x5a493,0x21327,,,
10764,1,0x0,0xb2e7345b700f18d1,0x0,0x7b51f,0xb0832,,,
10773,1,0x2,0x4322df2863431724,,,,,,
10803,1,0x3,0x9023811cf5b82b2,,0x77690,,0xb10076a2af5c,,0x59dccde55d43b0fe
10843,1,0x5,0x4873bb2ed3b4ad72,0x0,0x4f,0x8ab71,0xabd4e9f9213d,0x4a4f444f4e532020,0x6772eb89c193ca05
10870,1,0x4,0x4cccb614c2dfbb7f,,0xb2e2f,0x22bb,,,
10893,1,0x1,0x52b604b8e9aa411b,,0x80acf,,,,
10929,1,0x0,0x5ec98627dbfe4795,0x1,0x2696,0xc5c64,,,
10938,1,0x2,0x4006d166490ed5c3,,,,,,
10978,1,0x5,0x8ed36316216963a1,0x1,0x454,0x71a30,0xb4f49a3156b6,0x5941524d4f482020,0x61257c7170a6f1ab
11001,1,0x1,0xa2e5044574d6f9fc,,0x5ab4e,,,,
11028,1,0x4,0xb0c500a552d86f88,,0x8834a,0x9f4a,,,
11058,1,0x3,0x84fcba7ec54ebb94,,0xe0240,,0xd8093e4ac220,,0xaa029817544f5f34
11094,1,0x0,0x675d69ead84d8a94,0x0,0x6e588,0xabf6e,,,
11103,1,0x2,0xdf00bdafd38ce14c,,,,,,
11143,1,0x5,0xe473d009119fa9cc,0x1,0x1bb7,0x8db7a,0xc137a055584c,0x5447415a20202020,0x63934b484c574cfd
11166,1,0x1,0x8f5204a7175578c3,,0x3bae8,,,,
11196,1,0x3,0x759b3927c5c1072d,,0xdfcf9,,0x9c480d85889f,,0xc3b00ea9105b1aed
11223,1,0x4,0x1b34e7434e88fe57,,0x73bd0,0x79c8b,,,
11259,1,0x0,0xa778fe8ae749fde1,0x0,0x69074,0xeca95,,,
11268,1,0x2,0x15c984a884c4490f,,,,,,
11308,1,0x5,0x5b1727900fc4edeb,0x1,0x105a,0xa9d49,0xddf4a6508da7,0x4950422020202020,0x618842ca0b17ce70
11335,1,0x4,0x9cec2da3914f263e,,0xdd237,0x51ebe,,,
11358,1,0x1,0xa7d40ef9f889b354,,0x4690,,,,
11388,1,0x3,0xbeb9bb8b679322ac,,0x7944d,,0x8e55d0ac2da2,,0xa3ff632f65f1658f
11424,1,0x0,0xa5f267b8fb17a2a1,0x1,0x4531e,0x9e125,,,
11433,1,0x2,0xb553e453ffa8790,,,,,,
11473,1,0x5,0xaf2160ef7c856b5f,0x0,0x1333,0x8c8ed,0xbca05dd29f8a,0x52564d5050202020,0xd98014e3417a8807
11500,1,0x4,0x2538cb59da5b78e6,,0xb389d,0x58f8c,,,
11530,1,0x3,0xdfa529bcf7702ff,,0xbe990,,0xafacb50738d7,,0xed1ae4f591e6ab7a
11553,1,0x1,0x7545ba9a121dc1d7,,0x2276b,,,,
11589,1,0x0,0x40179716ccacf088,0x0,0x6de09,0xe4225,,,
11598,1,0x2,0x523b83427e3e275a,,,,,,
11638,1,0x5,0xe65c71b7384b913,0x1,0x1a57,0x464d,0xbdefdbb32bb8,0x594e4c2020202020,0x38f9227c9a5f8298
11668,1,0x3,0x18771f3e19551ae,,0xb66,,0x140261edcc63,,0x6fd6d12599399928
11691,1,0x1,0xf7939f0be9f7fdc0,,0xaea3c,,,,
11718,1,0x4,0x75d8376373713097,,0xda337,0x5933,,,
11754,1,0x0,0x17012eda049f0562,0x1,0xd684e,0x53ca5,,,
11763,1,0x2,0x2f8726fc899b0d52,,,,,,
11803,1,0x5,0xdf1117462af5813,0x0,0x1186,0x38063,0xb58a3d426b7a,0x5444524e4d202020,0x761dea137efa2884
11833,1,0x3,0x52a7ffdb975c16b,,0x9f3f,,0xf12847fd1453,,0x88265fb011bd254d
11860,1,0x4,0xc657872c438788a,,0xc744c,0x6fd6b,,,
11883,1,0x1,0x2c3e52e5934a681e,,0xdfe5a,,,,
11919,1,0x0,0x344db75ebb4116a4,0x1,0x1df44,0xea139,,,
11949,1,0x3,0xa4ed85fb675c1785,,0xd04fb,,0xae96699f6c6c,,0x3ba9347db34d1174
11972,1,0x1,0x3d69846ffc358848,,0xed371,,,,
11999,1,0x4,0x18ad463570f1263c,,0x97394,0x28bea,,,
12008,1,0x2,0x96db60bf74d00b79,,,,,,
12048,1,0x5,0x81bf60f52adf5f73,0x0,0x515,0x6bc0,0x363fa9085661,0x4c57472020202020,0xeb08f264e8ba5b34
12084,1,0x0,0xcb5cb675e2abc10a,0x0,0xdfba5,0x9523b,,,
12114,1,0x3,0xcbb5292d1dfd60d,,0x228b4,,0x5cb0f9770e43,,0x8e643facdc9af36c
12137,1,0x1,0x442cc024bb87358e,,0x80406,,,,
12164,1,0x4,0x9ff6578e160cac8e,,0xd4569,0x135f5,,,
12204,1,0x5,0x25613509b8b7e81f,0x1,0x7ee,0x8351e,0xacd875bd0497,0x444d53564a202020,0xe64cc3c86acf0bf5
12213,1,0x2,0x85c464cc1fb5b8aa,,,,,,
12249,1,0x0,0xbf6f611d4158c34f,0x0,0x96495,0x7e1e1,,,
12279,1,0x3,0x3d27b7dc0a161040,,0xeb172,,0xa87a15d5d3c4,,0x135b0cca1d7a5879
12302,1,0x1,0x1de694e677faab29,,0x5c362,,,,
12311,1,0x2,0x2aaf98fd24a1f948,,,,,,
12338,1,0x4,0x4e4c6ecccb73abdf,,0x93bc7,0x1b88a,,,
12378,1,0x5,0x8b9ac2d85499607b,0x1,0x20b7,0x37e3,0x1397103f3798,0x43465748595a2020,0x3b48979b613c2067
12414,1,0x0,0xdbb1c13a51e331d7,0x1,0xa5e2c,0xf1b5b,,,
12444,1,0x3,0xe6d268055826c75,,0x3be3b,,0x6ac363e0ae1a,,0x4b30483ddc65ea1f
12467,1,0x1,0x33f855ed243e4d66,,0x233e7,,,,
12476,1,0x2,0x764563f04edebbcd,,,,,,
12516,1,0x5,0x49e84b543f26e7c8,0x0,0x20d6,0x195e3,0x765289be6feb,0x424a522020202020,0x49dff00467f6e9a3
12543,1,0x4,0x7064046db547775b,,0xd7c4d,0xffed,,,
12579,1,0x0,0xc610e738685ca178,0x1,0x6a488,0x11f97,,,
12609,1,0x3,0x7703f79842f7f393,,0x91814,,0x45e98a4c2dbc,,0x28a4937be909be64
12632,1,0x1,0xd5e0208217f1bc76,,0x1fbc2,,,,
12672,1,0x5,0xc8d484b87d935b5a,0x1,0x1078,0xc8100,0x5c95ca25d8a4,0x4a41464252202020,0x57d4aef81bc33dac
12699,1,0x4,0x3346302833003c6b,,0xc5c03,0xbde9,,,
12708,1,0x2,0xa60336fd09b42fd4,,,,,,
12744,1,0x0,0x1d3e226b86d5b0dc,0x1,0x3ffd1,0x98762,,,
12774,1,0x3,0xadd0f2293f1f6cd,,0x8ef7c,,0x31690255a7be,,0x78245a7f13783d42
12797,1,0x1,0xce4a1feeb16b516,,0x5b496,,,,
12837,1,0x5,0xd4c37df017bd6b00,0x0,0x21d4,0x1ab72,0x659c811161f1,0x515a544e55542020,0xc1379664b9db9418
12846,1,0x2,0x25fcec0170f0fbab,,,,,,
12873,1,0x4,0xaf67a24e0f0268c8,,0xed93e,0x38e84,,,
12909,1,0x0,0x10bd112b95a82c8,0x1,0x7f8e1,0x53fbc,,,
12939,1,0x3,0x68e4a1cd0705b130,,0x3d2ab,,0x328e476e6fb9,,0x7466167a1865dd62
12966,1,0x4,0x241ba40be5054eb4,,0x57787,0x6fb82,,,
12989,1,0x1,0xeafd3f88f2501465,,0xf3c5d,,,,
12998,1,0x2,0x2283398427188059,,,,,,
13038,1,0x5,0x7c66ff7107785a23,0x0,0xe3e,0xda63d,0xe2f85ad3bea0,0x4542535120202020,0xc183c3d894ad7aaf
13074,1,0x0,0xad8156381c2a4e5f,0x0,0xa464d,0x2196a,,,
13104,1,0x3,0x726e50fc2e0212b9,,0xbe652,,0xa55739ca09cc,,0x8c8cd3dac48cfb05
13131,1,0x4,0x2926a14262b17b99,,0x8db33,0x448db,,,
13154,1,0x1,0xc512141a12233392,,0xd6afa,,,,
13194,1,0x5,0x671737365371da95,0x1,0x255d,0x35e22,0x3091d78a8045,0x4156535a20202020,0xcef9af37a2474a48
13203,1,0x2,0x11fb0755bffb9b8,,,,,,
13239,1,0x0,0xaeef0b2c7369986c,0x0,0xbe296,0x3b8ef,,,
13269,1,0x3,0xd50260e7cb4d5906,,0xe0e10,,0x212e22f999f0,,0xa528000eee47d72d
13296,1,0x4,0x3a1b7cddf3a0af78,,0xa0f6b,0x78fe9,,,
13305,1,0x2,0x27d3d5c59757e3ed,,,,,,
13328,1,0x1,0xf0a53d14a64a35c,,0x860c7,,,,
13368,1,0x5,0x7555997f8d9b43ef,0x1,0x367,0x7f596,0xeb146fed8121,0x4b5a592020202020,0xd0164f74a4ff6909
13404,1,0x0,0xc18a739335e0e7cd,0x0,0xaa44d,0x238b6,,,
13434,1,0x3,0xd3458d14d952a2d1,,0xb6167,,0xb0c9daeb3705,,0x8ea42bb3c5951e80
13461,1,0x4,0x763d8ba3fe6d9c06,,0xcbd62,0x4b3e1,,,
13470,1,0x2,0xc281d221248dc621,,,,,,
13510,1,0x5,0x63b72404ed92e264,0x0,0x199d,0x5bd21,0xd95d2cee8c6b,0x454d544720202020,0x9e062e82c7cec437
13533,1,0x1,0xf42acda6b7345e2e,,0xeb30d,,,,
13569,1,0x0,0x6485b0d545c3ad50,0x1,0x546a1,0x9904,,,
13599,1,0x3,0xe351af5180053921,,0x641a7,,0x6187b7a573ec,,0xe55f24fe639050f0
13626,1,0x4,0x371c5b3fc11975d4,,0xbb99b,0x24ebb,,,
13666,1,0x5,0xfebdc33ccae6676c,0x0,0x1a38,0xd909d,0xcd20586ce672,0x4657475648432020,0x56a4e6b3712c5368
13689,1,0x1,0x2a23289fb2c9c3f4,,0x19e98,,,,
13698,1,0x2,0x9c131e9c3455f129,,,,,,
13734,1,0x0,0x16f50d730bf8f8ce,0x0,0xdef6f,0x5e781,,,
13764,1,0x3,0xf21caf2fe96edf65,,0xbc346,,0x5c789233a796,,0xed8c22e8701a7fba
13791,1,0x4,0xe8a14015f48456c5,,0x479c7,0x4c04b,,,
13831,1,0x5,0xac0ba3123ac8ef75,0x1,0xcaa,0x8b9dc,0x8472746b5855,0x4b47554d20202020,0x8b0a6a854e36f59
13840,1,0x2,0x5e6faab5e889e993,,,,,,
13863,1,0x1,0x7b59a88ac530f07f,,0x73abd,,,,
13899,1,0x0,0xf9ea96ef3e358118,0x0,0x28e39,0xe1bb4,,,
13929,1,0x3,0x946c4435744e692f,,0x17d5b,,0xd4c3ca69920e,,0x7281e80eae634fbc
13938,1,0x2,0xbff65eda522870c,,,,,,
13961,1,0x1,0x1a116706954492ab,,0xafdba,,,,
13988,1,0x4,0xcc5fe63b8a012c84,,0x20fe0,0x11f0e,,,
14028,1,0x5,0x56ead76301670094,0x1,0x1562,0x5eee1,0x7b2ccf7a4b66,0x4c5a424355432020,0xcb91348f94f36779
14064,1,0x0,0xc214fffb53b0c813,0x0,0x2432,0x98e1a,,,
14094,1,0x3,0xa778715f2a1f9936,,0x3f5a2,,0x65932e43fb3f,,0xc6268b04b1568e75
14103,1,0x2,0xa8aa6a48272eadb,,,,,,
14126,1,0x1,0xeed4903f00cb316f,,0xf1773,,,,
14166,1,0x5,0xa167d5535f71b7ae,0x0,0x6e3,0x119b3,0x32c04bd8752d,0x424f442020202020,0xd5fb0fbd3d6db7be
14193,1,0x4,0xf57af8c4037aeb1e,,0xad1f2,0x4abbc,,,
14229,1,0x0,0x4a99a96fb5f676e4,0x1,0x4f2a5,0x2a1d4,,,
14259,1,0x3,0x5170121f3917c03,,0xd658b,,0x1681e0887a53,,0x1335c7fb28b3e9a1
14268,1,0x2,0xaf6a41f3f04fd341,,,,,,
14295,1,0x4,0xb8e518b7862154e9,,0xeb0cb,0x2b019,,,
14318,1,0x1,0x838b635a07e399a3,,0xc253,,,,
14358,1,0x5,0xab5b14a9a044fb93,0x0,0x1b26,0xab4d5,0xd9a91aaca7a0,0x4358454120202020,0x2ca416b23cbe6060
14394,1,0x0,0x6b90e5d317075f7a,0x0,0x135d0,0x31124,,,
14424,1,0x3,0x8a888f0f1e8aaf06,,0x293ae,,0x85d82eff391b,,0x5b11f6af8c5e678c
14433,1,0x2,0xba014e319add88f8,,,,,,
14460,1,0x4,0xeca2ab5ed49da0cb,,0x6fdfe,0x2118d,,,
14500,1,0x5,0x644fed66cc5da020,0x1,0x169d,0x12e19,0xba110e08d017,0x5a554754494b2020,0x20e7839b5e51d4ab
14523,1,0x1,0xd72bbe469f97113d,,0x15dfe,,,,
14559,1,0x0,0xc6e6455560d6cb57,0x0,0x4bfe6,0xee338,,,
14589,1,0x3,0xff906e2ae89942d6,,0x15c82,,0xd130b4acf4c2,,0x8bd8a173ff9f410f
14598,1,0x2,0x95fe5915e8f0ec8f,,,,,,
14638,1,0x5,0x7cca754fee6f534,0x1,0x25ea,0xf2a28,0xf1d5c37d289c,0x48525a514c202020,0x9034153eac3fba39
14661,1,0x1,0xd56ac2356e327ea3,,0xd90,,,,
14688,1,0x4,0xf59e9009271d2fc,,0x69288,0x8ef2,,,
14724,1,0x0,0x9c99f837073884cb,0x1,0x872f7,0x7a12d,,,
14754,1,0x3,0xe79e2ecb045713ee,,0xdb281,,0x9572087dff3f,,0xa7395b624c581bcf
14763,1,0x2,0x83fa04d9d35c5a9c,,,,,,
14803,1,0x5,0x6bfcf30f140b982a,0x0,0x459,0xc507,0xb735bd1d26b2,0x464f592020202020,0x4e5b06f7bd4b78f7
14830,1,0x4,0xd18c6011ae43c623,,0x6725b,0x37da4,,,
14853,1,0x1,0x34f9e9864007c342,,0x35082,,,,
14889,1,0x0,0xc358981d983fc61f,0x0,0x1e659,0x3a70a,,,
14919,1,0x3,0x6d57848ecf26a3f7,,0xf9f3,,0x55f0cfa99a8b,,0x5f33288e97681934
14959,1,0x5,0xed8a536fd3e9729c,0x1,0x13e0,0x39865,0x3306c947f699,0x42514e2020202020,0x2cd4422b86c1c517
14982,1,0x1,0x640fd05a52cf8669,,0x47aed,,,,
15009,1,0x4,0x38ea503684b445a5,,0x2cd28,0x1a2ac,,,
15018,1,0x2,0x39c937521ea27c5d,,,,,,
15054,1,0x0,0xe91a99284afa238,0x0,0x2935d,0xf0543,,,
15084,1,0x3,0x7ab8a7bddfc57f37,,0x3d0b,,0xe48984d5ad70,,0xf6c1919b9d452c16
15124,1,0x5,0xb76537dd7700df04,0x1,0x1661,0xa0550,0xe3e64bbad9cb,0x4658432020202020,0x38c04b506604aeaa
15147,1,0x1,0xa5f8478fe4abfe00,,0xde3b0,,,,
15156,1,0x2,0x5cdb7e0d44cf25ea,,,,,,
15183,1,0x4,0xfdc0734d9e069106,,0x5a50a,0x53365,,,
15219,1,0x0,0x4f6f7e92f59ec49f,0x1,0x5485f,0x60b46,,,
15249,1,0x3,0xaccb2ba5ad4793e7,,0xb26ac,,0x5f107d5fda7e,,0x2e9cbfa73c34ba55
15289,1,0x5,0xa22e17cad4b350c3,0x0,0x20fb,0xdd887,0x88e11e273d9f,0x5348474720202020,0x9b0a312108c3e99b
15316,1,0x4,0x9cd3248954e94152,,0x116b6,0x94b6,,,
15339,1,0x1,0xc7e64f2135a35e1b,,0x87306,,,,
15348,1,0x2,0x985420501e485165,,,,,,
15384,1,0x0,0x4684ad331487ac97,0x0,0xa3870,0x6bed5,,,
15414,1,0x3,0x3920854958113335,,0x82719,,0x9fe71417f3d5,,0xae17309a1fbcc24a
15454,1,0x5,0xd111e240cc618816,0x0,0x23e3,0x9cd49,0xb113ee8c3953,0x4656462020202020,0x9acd049bf6f00725
15481,1,0x4,0x9dd5e7fef2aefcd2,,0x364c2,0x514b2,,,
15490,1,0x2,0x20a11a527ba4885a,,,,,,
15513,1,0x1,0xd3ad90991bbae096,,0x75b21,,,,
15549,1,0x0,0xe63bcb72d3b56191,0x1,0x1b53a,0xf21c5,,,
15579,1,0x3,0x575bcd65b945856c,,0xebbe8,,0x748b945920c4,,0x3084690dbb2d366f
15619,1,0x5,0x4cf750235169f5a4,0x0,0x1a16,0x430ae,0x7488deba1d0a,0x4b4256454d4c2020,0x442ff8701bc4015c
15628,1,0x2,0x4050b6f8bc724b1f,,,,,,
15651,1,0x1,0x537a41fcd289b329,,0x987eb,,,,
15678,1,0x4,0x102014158eec2967,,0x8a103,0x79a2b,,,
15714,1,0x0,0x97b8aae22f622012,0x0,0x61add,0x27cb4,,,
15744,1,0x3,0xa66e7893e6524686,,0x6daff,,0xe0a46fba12d6,,0x2b1141996fbb9716
15784,1,0x5,0x18a54cecdf6f5c79,0x1,0x13e,0xc0b74,0xbcf3329be4f6,0x4644534c4a592020,0x7077a20d3781aaa1
15793,1,0x2,0x40c6c8b4e9af45fa,,,,,,
15820,1,0x4,0xe2e9a8e74f88b404,,0x9ebee,0x402ba,,,
15843,1,0x1,0x6caab2221914b4be,,0x805ac,,,,
15879,1,0x0,0xd2d1668a93f4d7b0,0x1,0x57776,0xddb5e,,,
15919,1,0x5,0x2c6ecdc8a5756c42,0x0,0xb91,0xc6d9f,0x56b415e615d8,0x4a4a58534c202020,0xc4e74b4ca64c72af
15942,1,0x1,0xc39a8a075c5d5d78,,0x74fbc,,,,
15969,1,0x4,0x7c8507ce578b60ff,,0x40af1,0x71e19,,,
15978,1,0x2,0x49b99c18e9e65c6a,,,,,,
16008,1,0x3,0x4e79c183b93976ee,,0x9207c,,0x95c1e2e8744d,,0x8d964b057c6fccbd
16044,1,0x0,0x9023fcb69fae138,0x1,0x66c41,0x9c37c,,,
16084,1,0x5,0xde260d2002ec023,0x0,0xbc6,0xdffc3,0xb4cfbd3211f5,0x5444454742432020,0x2fd6ee29061a7a22
16107,1,0x1,0x149814cd40d90d4d,,0x83fab,,,,
16134,1,0x4,0x6448f949ed65c287,,0x216ad,0x24312,,,
16164,1,0x3,0xf59fb5f95751edf8,,0x3bc00,,0x72b1e344f964,,0xdef82acd59c761a7
16173,1,0x2,0x453d6f0f47957e1,,,,,,
16209,1,0x0,0x17fcbeddf2b6b796,0x0,0x6e083,0x79dd0,,,
16249,1,0x5,0x418005cd37f986e4,0x1,0x322,0x10e86,0xef376d3fe492,0x4b57434e46422020,0x2a1472b28509936e
16272,1,0x1,0xc9783dabc5b0543,,0x2b45e,,,,
16281,1,0x2,0x796a9451bcde3389,,,,,,
16308,1,0x4,0x96be97e96360573c,,0xd4407,0x44119,,,
16338,1,0x3,0x667b2c512ef2409b,,0x6ad88,,0x51e89fe1525e,,0x959ee5f780661a
16374,1,0x0,0x114a2780939b3981,0x0,0xc685d,0x31d8f,,,
16414,1,0x5,0xc22bda19605e171f,0x0,0x1dc,0x55a7a,0x3f0d405adb48,0x4158455649202020,0x1c1f967a143b6e4b
16437,1,0x1,0x663d3cc5e4859bf5,,0xc1551,,,,
16446,1,0x2,0xbd364ad1a128859d,,,,,,
16476,1,0x3,0xe526c1fdf443c473,,0x21cde,,0x54c7a7b7af51,,0xd5e2388a41a0a5bf
16503,1,0x4,0xf23b8a23d3fae58d,,0xc5717,0x1654e,,,
16539,1,0x0,0x9747854d63256fa1,0x1,0x8c87f,0xce652,,,
16579,1,0x5,0xf35cd449e8c01363,0x0,0x23db,0x69cec,0xf70aba14296f,0x4442562020202020,0x4635e7fc7e906662
16602,1,0x1,0xe97989a94b757ca,,0xec4b2,,,,
16632,1,0x3,0x1b3188a868340d30,,0x13d65,,0x91ffcd295d76,,0xae25c2ab932597a3
16659,1,0x4,0xf9250436a7ea620f,,0xb275c,0x10a53,,,
16668,1,0x2,0xc7341b27150dacb0,,,,,,
16704,1,0x0,0xa6f622e97356fd27,0x0,0x257c3,0xef84e,,,
16744,1,0x5,0xcdb4ab8b7cdda388,0x0,0x5b7,0x4e3ec,0x122b4f404075,0x5256485143202020,0x77dd4794fe6efa45
16767,1,0x1,0xe5569c3c38f99e38,,0x94c44,,,,
16797,1,0x3,0x4caf852d78b311b6,,0xaa904,,0x1d501b79121c,,0x96487eb5fc268737
16806,1,0x2,0x1935bab9267e1629,,,,,,
